name,site,lat,lng,areaShopTell,areaShopCity,areaShopCityCode,areaShopProvince,areaShopProvinceCode,shopServiceCategory,storeName
芯图大厦展示中心杭州,物联网街451号芯图大厦,30.209219,120.223901,18100186684,杭州市,330100,浙江省,330000,"2,1,3",体验中心
萧山奥体印象城店杭州,盈丰街道飞虹路1408号奥体印象城负1楼B1-10号,30.223058,120.25318,18106563870,杭州市,330100,浙江省,330000,"1,2",体验中心
萧山宝龙店杭州,建设一路与金鸡路交叉口萧山宝龙广场L1-132~135,30.195704,120.25325,18100185423,杭州市,330100,浙江省,330000,"1,2",体验中心
钱江店杭州,高德置地中心3幢101室一层102商铺,30.243276,120.20922,19560155083,杭州市,330100,浙江省,330000,"1,2",体验中心
金一路店杭州,金一路111号,30.208954,120.259007,,杭州市,330100,浙江省,330000,"4,5",服务中心
丁桥天街店杭州,丁桥天街商场A-1F-43号,30.350712,120.215812,17799866208,杭州市,330100,浙江省,330000,"1,2",体验中心
永旺梦乐城店杭州,良渚街道古墩路 1888 号，永旺梦乐城商场内一楼零跑汽车,30.360507895783105,120.05920583045813,13505816433,杭州市,330100,浙江省,330000,"1,2",体验中心
余杭江南时代店杭州,余杭街道江南时代购物中心1F-017、017-1,30.26,119.95,0571-88520112,杭州市,330100,浙江省,330000,"2,1",体验中心
西溪银泰店杭州,杭州市西湖区双龙街西溪银泰城一楼01035铺号零跑汽车,30.29,120.08,18100170192,杭州市,330100,浙江省,330000,"2,1",体验中心
西溪印象城店杭州,西溪印象城二期一层,30.246752,120.04765,13588302103,杭州市,330100,浙江省,330000,"1,2",体验中心
远洋乐堤港店杭州,大关路58号远洋乐堤港A162-1,30.305481,120.143221,15858207378,杭州市,330100,浙江省,330000,"1,2",体验中心
金地广场店杭州,良渚街道古墩路1333号杭州金地广场F1楼F135号商铺,30.339154,120.083034,18757590676,杭州市,330100,浙江省,330000,"1,2",体验中心
富阳银泰店杭州,春秋北路 271 号玉长城商业广场步行街编号为 [W1011 ]的铺位,30.060489,119.941349,18329182100,杭州市,330100,浙江省,330000,"1,2",体验中心
新天地购物中心店杭州,长浜路718号新天地购物中心一楼1039A,30.322552854721387,120.18052386983871,0571-85107232,杭州市,330100,浙江省,330000,"1,2",体验中心
上亿广场店杭州,浙江省杭州市临平区崇贤街道亿荟城7号楼1层1029C,30.38,120.16,15858151800,杭州市,330100,浙江省,330000,"1,2",体验中心
临平银泰店杭州,银泰城1楼,30.405254,120.303085,18069795383,杭州市,330100,浙江省,330000,"1,2",体验中心
临安宝龙广场店杭州,农林大路899号宝龙广场18-20号楼第L1层M1-L1-016/017商铺,30.249965,119.725291,13634198604,杭州市,330100,浙江省,330000,"1,2",体验中心
萧山银泰店杭州,新塘街道通惠南路667号银泰百货商业综合体F1层101M-1号,30.144545,120.286619,18906711251,杭州市,330100,浙江省,330000,"1,2",体验中心
七堡花园城店杭州,九和路583号七堡花园城1层第L114商铺,30.300658,120.243567,15858221408,杭州市,330100,浙江省,330000,"1,2",体验中心
滨江宝龙城店杭州,滨盛路3867号的宝龙广场宝龙城一楼M1-L1-034商铺,30.187941,120.167761,17799869702,杭州市,330100,浙江省,330000,"1,2",体验中心
桐庐银泰店杭州,城南街道环城南路555号,29.796356061641333,119.71377470571949,18957529998,杭州市,330100,浙江省,330000,"1,2",体验中心
黄龙万科店杭州,学院路77号黄龙国际中心AB楼110-1，1101-2室,30.275405,120.127984,15068192270,杭州市,330100,浙江省,330000,"1,2",体验中心
余杭宝龙广场店杭州,仓前街道余杭塘路2853号，L1-026-2,30.28,119.99,15068735153,杭州市,330100,浙江省,330000,"1,2",体验中心
之江银泰店杭州,珊瑚沙路49号之江银泰2号门旁,30.167186,120.101938,15868100968,杭州市,330100,浙江省,330000,"1,2",体验中心
大江东宝龙广场店杭州,钱塘新区江东大道2333号宝龙广场,30.303314,120.494644,15906696205,杭州市,330100,浙江省,330000,"1,2",体验中心
复兴南街店杭州,复兴南街311号,30.206532,120.161464,,杭州市,330100,浙江省,330000,"4,5",服务中心
吉利路店杭州,蜀山街道吉利路8号,30.110559,120.256047,,杭州市,330100,浙江省,330000,"4,5",服务中心
石祥路店杭州,石祥路59-3号,30.328308,120.188717,,杭州市,330100,浙江省,330000,"4,5",服务中心
西溪路店杭州,西溪路938号,30.25072,120.07313,,杭州市,330100,浙江省,330000,"4,5",服务中心
金昌路店杭州,良渚街道金昌路2008号,30.346946,120.125717,,杭州市,330100,浙江省,330000,"4,5",服务中心
藕花洲大街店杭州,星桥街道藕花洲大街西段153号 ,30.402225,120.272933,,杭州市,330100,浙江省,330000,"5,4",服务中心
金桥北路店杭州,银湖街道金桥北路961号,30.089993,119.930699,,杭州市,330100,浙江省,330000,"5,4",服务中心
龙潭汽车城店成都,成致路1号附12号,30.682597,104.165652,028-85858780,成都市,510100,四川省,510000,"1,2,3",零跑中心
武侯吾悦广场店成都,武侯大道顺江段77号1栋1层38号1001,30.625972,103.98931,028-86050552,成都市,510100,四川省,510000,"1,2",体验中心
凯德天府店成都,武侯区天仁路388号1层07号,30.603746,104.069062,028-85181896,成都市,510100,四川省,510000,"1,2",体验中心
世茂广场店成都,金枫路833号L1层32号,30.582137,104.189569,028-83283620,成都市,510100,四川省,510000,"1,2",体验中心
海滨城店成都,蛟龙港双流园区海滨城一层A170-6号,30.603103,103.909619,13558660114,成都市,510100,四川省,510000,"1,2",体验中心
王府井店成都,四川省成都市成华区二环路北四段33号附121号J5-1F-P001A,30.688511,104.098931,028-85690808,成都市,510100,四川省,510000,"1,2",体验中心
龙湖北城天街店成都,五块石路1号27栋北城天街A馆-1F-024B,30.709961,104.065541,18628187570,成都市,510100,四川省,510000,"1,2",体验中心
保利广场店成都,高新区益州大道中段699号1层1022号,30.554452,104.060845,028-86617388,成都市,510100,四川省,510000,"1,2",零跑中心
文华广场店成都,汇泉南路499号2113号文华广场—零跑汽车,30.636276173346896,104.10755613415115,028-85670889,成都市,510100,四川省,510000,"1,2",体验中心
成都零跑中心双流店成都,成都双流西航港大道中二段222号,30.598049,103.956208,028-65678888,成都市,510100,四川省,510000,"1,4,5,2",零跑中心
天府环宇坊店成都,成都市双流区祥鹤三街398号,30.477623,104.036844,18200193332,成都市,510100,四川省,510000,"1,2",体验中心
华熙528店成都,四川省成都市锦江区雨树巷27号附1126号,30.593342,104.147602,19940853816,成都市,510100,四川省,510000,"1,2",体验中心
远大购物中心店成都,高新区远大购物中心A馆 L1 层A-L105商铺,30.530621608469648,104.07108306884767,028-85178111,成都市,510100,四川省,510000,"1,2",体验中心
摩里中心店成都,二环路蓝润摩里中心1F01,30.667845,104.022419,18180451991,成都市,510100,四川省,510000,"1,2",体验中心
龙湖时代天街店成都,成都市龙湖时代天街1层06号,30.751623,103.922363,028-87880200,成都市,510100,四川省,510000,"1,2",体验中心
龙潭汽车城店成都,成致路1号附12号,30.68385,104.165233,,成都市,510100,四川省,510000,"4,5",服务中心
锦江大道店成都,四川省成都市锦江区锦江大道石胜路四公里处,30.59,104.12,,成都市,510100,四川省,510000,"4,5",服务中心
机场路汽车城店成都,火车南站西路1809号,30.593417,104.035019,,成都市,510100,四川省,510000,"4,5",服务中心
警校路店成都,怡心街道警校路一段580号,30.514013,104.031887,,成都市,510100,四川省,510000,"4,5",服务中心
蜀西路店成都,蜀西路83号（捷顺汽车园内）,30.713489,103.990689,,成都市,510100,四川省,510000,"4,5",服务中心
中北永旺店天津,中北镇中北工业园阜盛道1号永旺梦乐城购物中心1层126-2,39.142644,117.090498,022-2798 2823,天津市,120100,天津,120000,"1,2",体验中心
陆家嘴中心店天津,大丰路陆家嘴中心1F层L119-2号,39.1475118025636,117.17213729624284,17695955719,天津市,120100,天津,120000,"1,2",体验中心
空港汽车园店天津,天津市东丽区空港经济区汽车园中路22号,39.16,117.37,022-24897929,天津市,120100,天津,120000,"1,2",体验中心
津南吾悦广场店天津,咸水沽镇二八公路与同砚路交口新城吾悦广场1033-2,38.978822,117.375566,13389085730,天津市,120100,天津,120000,"1,2",体验中心
滨海吾悦广场店天津,塘沽海洋科技园云山道819号滨海吾悦广场一层1008号,39.065959,117.622141,022-59810518,天津市,120100,天津,120000,"1,2",体验中心
河东万达店天津,津滨大道53号万达广场1F160A,39.12452,117.255584,022-59661188,天津市,120100,天津,120000,"1,2",体验中心
新业广场店天津,黑牛城道125号新业广场一层A121,39.077661,117.213983,022-59956100,天津市,120100,天津,120000,"1,2",体验中心
东丽新业广场店天津,"开发区二经路1号A栋一层L1-07,L1-08",39.079113,117.355255,022-58228787,天津市,120100,天津,120000,"1,2",体验中心
北辰店天津,宜兴埠镇普济河东道1号院内（天士力对面）,39.202763,117.186349,022-86345377,天津市,120100,天津,120000,"1,2",体验中心
长江道店天津,销售地址：天津市南开区长江道33号增10号；售后地址：天津市河西区解放南路环渤海汽车城3期13号13512059666,39.130184,117.152099,18526266655,天津市,120100,天津,120000,"1,3,2,4,5",零跑中心
大寺汽车园店天津,大寺高新技术产业园储源道18号,38.99368,117.272643,,天津市,120100,天津,120000,"4,5",服务中心
空港汽车园店天津,天津市东丽区航天路6号,39.14,117.40,,天津市,120100,天津,120000,"3,4,5",服务中心
北方汽贸园店天津,铁东北路北方汽贸园A区1排5号,39.20,117.19,,天津市,120100,天津,120000,"4,5",服务中心
天宁吾悦广场店常州,常州市天宁区天宁吾悦广场10幢一层1070,31.764664,120.009543,0519-81808880,常州市,320400,江苏省,320000,"1,2",体验中心
武进万达店常州,江苏省常州市花园路301号万达广场1层1033A号商铺零跑汽车,31.733215,119.948147,0519-85928110,常州市,320400,江苏省,320000,"1,2",体验中心
江南环球港店常州,通江中路598号常州江南环球港四楼L4093-L4094 ,31.842581,119.978184,0519-83127808,常州市,320400,江苏省,320000,"1,2",体验中心
溧阳圣大万达店 常州,南大街199号-1007A,31.401376,119.494667,18915861836,常州市,320400,江苏省,320000,"1,2",体验中心
溧阳平陵东路店常州,平陵东路9号,31.419587,119.498676,,常州市,320400,江苏省,320000,"4,5",服务中心
火炬南路店常州,常州市武进汽车城D区1-2号,31.69,119.97,null,常州市,320400,江苏省,320000,"4,5",服务中心
南环二路店常州,南环二路229号,31.73,119.62,,常州市,320400,江苏省,320000,"4,5",服务中心
亚运大道店广州,广东省广州市番禺区亚运大道5号,22.936061,113.390567,,广州市,440100,广东省,440000,"3,4,5",服务中心
白云安华汇店广州,白云大道北880号安华汇L1A046商铺,23.216644,113.296429,13434203331,广州市,440100,广东省,440000,"1,2",体验中心
雄峰城店广州,雄峰商业城B1栋1层1028号商铺,22.970938,113.304618,15626116568,广州市,440100,广东省,440000,"1,2",体验中心
黄埔南岗万达店广州,康富路16号102房南岗万达广场一为1056号商铺,23.09893,113.550561,16676308945,广州市,440100,广东省,440000,"1,2",体验中心
花都来又来店广州,龙珠路39号来又来广场首层1079号铺,23.40,113.23,13316255188,广州市,440100,广东省,440000,"1,2",体验中心
科学城店广州,广州市黄埔区南翔一路50号,23.156056,113.44768,18620887049,广州市,440100,广东省,440000,"2,1,3,4,5",零跑中心
嘉禾金柏天地店广州,鹤龙二路85号123铺,23.239844,113.281315,17302075760,广州市,440100,广东省,440000,"1,2",体验中心
美轮新源店广州,广州大道南新源街29号,23.076824,113.31252,020-32612380,广州市,440100,广东省,440000,"1,3,2,4,5",零跑中心
花都融创茂店广州,广州花都区凤凰北路63号101房（部位：W1007-W1008）,23.426637473400646,113.23456585407259,13678956518,广州市,440100,广东省,440000,"1,2",体验中心
番禺天河城店广州,番禺天河城B2006,23.00873177003362,113.34156875240413,16620055347,广州市,440100,广东省,440000,"1,2",体验中心
天河花城汇店广州,黄埔大道西74号北区H120铺北区H119铺北区H121铺,23.121249,113.32461,17512860756,广州市,440100,广东省,440000,"1,2",体验中心
百信广场店广州,广州市白云区棠乐路1，3，5，7号1层XL1006号,23.194632,113.260438,17605509391,广州市,440100,广东省,440000,"1,2",体验中心
祈福缤纷世界店广州,广州市番禺区钟村街祈福名家三街13号,22.97,113.33,13725419405,广州市,440100,广东省,440000,"1,2",体验中心
越秀时光里店广州,环市东路332号101房北塔一层自编BF1012号商铺,23.134756,113.310322,13662530886,广州市,440100,广东省,440000,"1,2",体验中心
黄埔至泰广场店广州,开创大道至泰广场A4栋B1019铺,23.174155853737677,113.48317065128356,13823897870,广州市,440100,广东省,440000,"1,2",体验中心
花都雅乐城店广州,花都永发路14号之六十三自编1033a-1033b号商铺,23.42274269384984,113.18899843368585,18011763154,广州市,440100,广东省,440000,"1,2",体验中心
悦汇城店广州,广州市荔湾区西湾路150号101房自编号1D116、1D117铺面,23.149821,113.243033,020-88501646,广州市,440100,广东省,440000,"1,2",体验中心
番禺基盛万科店广州,市桥兴泰路268号115/116号,22.932277,113.385506,13533296802,广州市,440100,广东省,440000,"1,2",体验中心
挂绿广场店广州,荔城街挂绿路2号挂绿广场增城市挂绿广场商贸首层C区26号商铺,23.290732,113.833248,19396883268,广州市,440100,广东省,440000,"1,2",体验中心
新塘万达店广州,广州市增城区新塘镇顺欣居委会万达广场市内步行街1F1031号铺,23.152185,113.61744,18148629258,广州市,440100,广东省,440000,"1,2",体验中心
广从路店广州,广从七路32号,23.366423,113.390241,,广州市,440100,广东省,440000,"4,5",服务中心
花都大道北店广州,广东省广州市花都区花山镇洛场村第四经济社花都大道北金茂加油站侧,23.44,113.29,,广州市,440100,广东省,440000,"4,5",服务中心
广深大道店广州,广州市增城区新塘镇南安村107国道南安村路段新路元（土名）自编1号,23.121178,113.581094,,广州市,440100,广东省,440000,"4,5",服务中心
同和路店广州,同和路366号,23.21,113.33,,广州市,440100,广东省,440000,"4,5",服务中心
黄埔大道店广州,黄埔大道东903号,23.100236,113.426796,,广州市,440100,广东省,440000,"4,5",服务中心
机场路店广州,机场路888－1086号广东汽车市场内,23.187223,113.260915,,广州市,440100,广东省,440000,"4,5",服务中心
东山汽车园店南京,南京市江宁区临麒路1号,31.97858,118.874745,025-52795678,南京市,320100,江苏省,320000,"1,3,4,5,2",零跑中心
雨花吾悦广场店南京,古雄大道211号新城吾悦广场1层1031号,31.912221,118.653443,025-52252515,南京市,320100,江苏省,320000,"1,2",体验中心
江北弘阳广场店南京,江北弘阳广场C2-108B,32.137333,118.726544,025-52785197,南京市,320100,江苏省,320000,"1,2",体验中心
河西吾悦店南京,建邺区汉中门大街299号,32.067073,118.776628,025-52723777,南京市,320100,江苏省,320000,"1,2",体验中心
燕子矶花园城店南京,迈皋桥街道燕城大道1号燕子矶花园城1F108铺位,32.122965,118.833766,025-85200190,南京市,320100,江苏省,320000,"1,2",体验中心
浦珠北路店南京,浦珠北路133号,32.112303,118.705651,,南京市,320100,江苏省,320000,"4,5",服务中心
龙港新鸿世纪广场店温州,世纪大道新鸿世纪广场1F-026/1号商铺,27.554911,120.530755,18058359090,温州市,330300,浙江省,330000,"1,2",体验中心
永嘉三江立体城店温州,三江街道长岙村东路 53 号三江立体城购物中心,28.037288,120.693578,13867717867,温州市,330300,浙江省,330000,"1,2",体验中心
乐清南虹店温州,城南街道伯乐东路666号南虹广场购物中心1026 JD1008店铺,28.110251,120.982739,18989765333,温州市,330300,浙江省,330000,"1,2",体验中心
瑞安吾悦广场店温州,吾悦广场2号门,27.782149,120.66322,13626586605,温州市,330300,浙江省,330000,"1,2",体验中心
温州体验中心5050店温州,温州市鹿城区鞋都大道235号5050购物中心1层1013-1014,28.017461,120.61887,0577-88250155,温州市,330300,浙江省,330000,"1,2",体验中心
名城广场店温州,温州市公园路163号，五马红，名城广场,28.01,120.66,15858101380,温州市,330300,浙江省,330000,"1,2",体验中心
苍南银泰店温州,浙江省温州市苍南县灵溪镇玉苍路1088号银泰城,27.509923,120.427575,18858745051,温州市,330300,浙江省,330000,"1,2",体验中心
大西洋银泰店温州,娄桥街道瓯海大道1299号一楼1068店铺,27.962599,120.603941,18312917759,温州市,330300,浙江省,330000,"1,2",体验中心
龙湾万达店温州,永中街道万达商业广场4号楼室内步行街1层1057BB号,27.920428,120.812121,18106702289,温州市,330300,浙江省,330000,"1,2",体验中心
平阳银泰店温州,鳌江镇车站大道1188号银泰城A幢101室,27.601189,120.566663,15888777372,温州市,330300,浙江省,330000,"1,2",体验中心
乐清宁康西路店温州,宁康西路360号,28.10578,120.970029,,温州市,330300,浙江省,330000,"4,5",服务中心
温州大道店温州,温州大道2881号,27.981247,120.659545,,温州市,330300,浙江省,330000,"4,5",服务中心
智车港车园店温州,衢江路208号智车港园,27.98,120.74,,温州市,330300,浙江省,330000,"4,5",服务中心
永强大道店温州,永中街道永强大道沧河锦园1幢102室,27.92,120.83,,温州市,330300,浙江省,330000,"4,5",服务中心
瑞安国道店温州,莘塍街道董五村104国道边,27.783343,120.692979,,温州市,330300,浙江省,330000,"4,5",服务中心
西一路店温州,西一路617号,27.56942,120.542538,,温州市,330300,浙江省,330000,"4,5",服务中心
福城天虹购物中心店深圳,龙华区观澜大道117号铺福城天虹购物中心商场B1层B161铺,22.699991,114.040625,0755-28018229,深圳市,440300,广东省,440000,"1,2",体验中心
坪山益田假日店深圳,坪山益田假日世界L1-44-1-2,22.692842,114.338675,13728650023,深圳市,440300,广东省,440000,"1,2",体验中心
光明车城店深圳,深圳市光明区马田街道石围社区石围油麻岗工业区12号5栋,22.740108,113.892692,19075363903,深圳市,440300,广东省,440000,"1,2,3,4,5",零跑中心
光明万达店深圳,光明区凤凰街道东坑社区光明乐府万达广场1F层1020,22.748226,113.932495,13728650023,深圳市,440300,广东省,440000,"1,2",体验中心
南山欢乐颂购物中心店深圳,南头街道田厦社区南新路东、南头街南金福瑞购物广场欢乐颂119  L1层L140号铺,22.54,113.92,0755-21058224,深圳市,440300,广东省,440000,"1,2",体验中心
佳兆业新都汇店深圳,深圳市龙岗区布吉街道木棉湾社区龙岗大道佳兆业新都汇嘉园2栋106-107A,22.606424,114.130671,0755-84509632,深圳市,440300,广东省,440000,"1,2",体验中心
宝安天虹购物中心店深圳,西乡大道与新湖路交汇处汇一城天虹宝安中心区天虹购物中心商场L1层1035B,22.575076,113.864013,0755-23590897,深圳市,440300,广东省,440000,"1,2",体验中心
沙河天虹商场店深圳,白石路与深湾二路交会处沙河天虹商场L1层1118号铺,22.531081038584745,113.96866381301298,18316855253,深圳市,440300,广东省,440000,"1,2",体验中心
罗湖IBC店深圳,东晓街道独树社区布心路3008号水贝珠宝总部大厦一楼L1-18,22.574344630634098,114.12505977109599,18820050951,深圳市,440300,广东省,440000,"1,2",体验中心
龙华星河店深圳,龙华区民治街道民泰社区星河盛世A1-A6栋一层LIS-063,22.602695,114.046692,0755-23733009,深圳市,440300,广东省,440000,"1,2",体验中心
福田世纪汇店深圳,华强北街道华航社区深南大道3018号世纪汇广场、都会轩106,22.541765,114.083625,0755-82226490,深圳市,440300,广东省,440000,"1,2",体验中心
马成时代广场店深圳,深圳市福田区福保街道石厦社区石厦北二街马成时代广场1层115铺,22.521022,114.053092,19129309456,深圳市,440300,广东省,440000,"1,2",体验中心
龙岗万达店深圳,深圳市龙岗区平湖街道禾花社区华南大道一号万达广场,22.673839,114.131104,13923459254,深圳市,440300,广东省,440000,"1,2",体验中心
佐阾虹湾店深圳,深圳市福田区梅林街道下梅社区虹湾花园1栋一层第L1025号商铺,22.56,114.04,18028708621,深圳市,440300,广东省,440000,"1,2",体验中心
坂田天虹店深圳,坂田街道信义嘉御山1-4楼坂田天虹一楼L1132铺,22.636782,114.058452,13620921213,深圳市,440300,广东省,440000,"1,2",体验中心
红山6979店深圳,深圳市龙华区民治街道大岭社区红山六九七九一期5栋120,22.622108,114.025282,0755-21058224,深圳市,440300,广东省,440000,"1,2",体验中心
龙岗星河iCO店深圳,深圳市龙岗区龙城街道紫薇社区清林中路31号金基吉祥广场一层L1C-13号铺,22.718865,114.23738,19925223168,深圳市,440300,广东省,440000,"1,2",体验中心
福永同泰店深圳,深圳市宝安区福海街道桥头社区同泰总部产业园厂房2栋同泰时代中心2栋L1层21/22,22.678578,113.804322,0755-23309252,深圳市,440300,广东省,440000,"1,2",体验中心
沙井卓悦时光店深圳,沙井街道环镇路沙井卓悦时光L1-06+08,22.737058658951117,113.81241567872345,15367302385,深圳市,440300,广东省,440000,"1,2",体验中心
东海缤纷天地店深圳,深南大道7888号东海缤纷天地一层1027号铺,22.536245,114.019927,13686499919,深圳市,440300,广东省,440000,"1,2",体验中心
百世车城店深圳,宝龙街道南约社区植物园路144号翠华达南约工业厂区1号厂房A单元101,22.70574,114.27043,,深圳市,440300,广东省,440000,"4,5",服务中心
盛宝路店深圳,南湾街道康乐社区日塑工业城院内A栋,22.630481,114.137927,,深圳市,440300,广东省,440000,"4,5",服务中心
油松路店深圳,龙华区东环一路梦丽园6栋1层B区,22.6466924,114.0429602,,深圳市,440300,广东省,440000,"4,5",服务中心
北环大道店深圳,深圳市罗湖区北环大道1016号,22.571629,114.085745,null,深圳市,440300,广东省,440000,"4,5",服务中心
西环路店深圳,沙井街道沙头社区西环路2103号,22.73,113.80,,深圳市,440300,广东省,440000,"4,5",服务中心
虎丘宝龙广场店苏州,高新区滨河路337号苏州星韵宝龙广场1F零跑体验中心店,31.28,120.57,18861873735,苏州市,320500,江苏省,320000,"1,2",体验中心
东环汽车城店苏州,吴东路1368号,31.273432,120.65277,0512-67162583,苏州市,320500,江苏省,320000,"1,2",体验中心
张家港万达店苏州,杨舍镇人民东路20号,31.871066,120.575185,13776003781,苏州市,320500,江苏省,320000,"1,2",体验中心
相城吾悦广场店苏州,相城大道3188号,31.414017,120.631921,15062395689,苏州市,320500,江苏省,320000,"1,2",体验中心
常熟永旺梦乐城店苏州,高新技术产业开发区东南大道168号永旺梦乐城1层区域NO.121商铺,31.601405,120.778526,15250330187,苏州市,320500,江苏省,320000,"1,2",体验中心
昆山万达广场店苏州,苏州市昆山市周市镇翠微东路515号昆山青阳万达广场1F层1017号商铺,31.413408,120.991816,15851463576,苏州市,320500,江苏省,320000,"1,2",体验中心
吾悦广场店苏州,八坼街道524国道与友谊路交叉口(吴江和诚二楼),31.10,120.67,17601445579,苏州市,320500,江苏省,320000,"1,2",体验中心
华成吴江店苏州,苏州吴江区八坼街道友谊新路8号,31.089754,120.670454,null,苏州市,320500,江苏省,320000,"4,5,3,2,1",零跑中心
华成凯马店苏州,木渎镇中山东路156号,31.26,120.54,,苏州市,320500,江苏省,320000,"4,5",服务中心
华成东环店苏州,经济开发区郭巷街道吴东路1368号,31.272153,120.653074,,苏州市,320500,江苏省,320000,"3,4,5",服务中心
华成常熟店苏州,苏州市常熟市青墩塘路228号,31.636908,120.794250,,苏州市,320500,江苏省,320000,"4,5",服务中心
惠济万达店郑州,绿源路10号室内步行街(1F)层1051号,34.868426,113.635359,0371-63378666,郑州市,410100,河南省,410000,"1,2",体验中心
华祥国贸店郑州,龙湖镇双湖大道与龙湖大道交叉口西北角华祥国贸一层1-13、1-16号商铺,34.610957,113.680856,0371-87520777,郑州市,410100,河南省,410000,"1,2",体验中心
大中原汽车城综合服务中心店郑州,大中原汽车城C区17号,34.75366,113.488397,0371-60617181,郑州市,410100,河南省,410000,"1,2",体验中心
二七万达店郑州,河南省郑州市二七区大学路与航海路二七万达广场1F百货区-11018,34.718560,113.643027,0371-85519909,郑州市,410100,河南省,410000,"1,2",体验中心
新世界百货店郑州,河南省郑州市管城回族区紫荆山路57号新世界百货一楼L01F661号,34.75359,113.682704,0371-63212000,郑州市,410100,河南省,410000,"1,2",体验中心
中原锦艺城店郑州,郑州市中原区桐柏路与棉纺路交叉口锦艺城B馆,34.761876,113.611414,0371-53369916,郑州市,410100,河南省,410000,"1,2",体验中心
