姓名,评论内容
☘️天山雪莲☘️,[赞][赞][赞][赞]
洋洋18941,[赞]
一帆风顺81160,[赞][赞][赞]
谢桂枝意龙国际7-12-3,[赞][赞][赞][赞]
YU ZHONG   WANG DIAO,[赞]
y加油💪努力过后必喜悦,作
User_1554611839213,[赞][赞]
一只小零🧸，,[玫瑰][玫瑰][玫瑰]
手心的蔷薇,我也讨厌这样说话，囗里没一句实话
祝叶子213,视频都拍了，我们都知道你不知道？
叶睛汐,好男人
心雨,[赞][赞][赞]
小小哦,[666][666][666]
Tobay995,放那么多糖不会很甜腻吗？
春天花真会开,[赞]
？？01013,[灯笼][灯笼][灯笼]
mαn♥,[赞][赞][赞]
心情髑c.,[赞]
沙漠1075,[玫瑰][玫瑰][玫瑰]
ⅩIAO XIHN HAI,[玫瑰][玫瑰][玫瑰]
谁懂＆人心薄凉,[摸头]
快手用户1643290817788,[玫瑰]
你若安好，那怎么得了＠,越看越不喜欢了
💰,[玫瑰]
筱筱,[玫瑰][赞]
别❤来💝无🌹恙,[玫瑰][玫瑰]
人骨相思谁人懂。,[666][666][666]
阖家幸福5115,[赞][赞][赞]
起风,[赞]
文90820,@[玫瑰][玫瑰][玫瑰][玫瑰]
刘香兰462,[赞][赞][赞]
刘香兰462,[赞][赞][赞]
QⅰongQⅰong,胖子心还是好的，就是说话不好听
美好时光,啥都做了，就是有时说话让人听起来不舒服
缘木求鱼335,[666]
开心每一天04871,[赞][赞][赞][赞]
缘木求鱼335,[666]
一颗糖820,[笑哭]
夏凤珍,[赞]
快手用户1637028642828,[赞][赞][赞]
yang00422,[玫瑰]
峰回路转50864,[玫瑰]
美梦成真,[赞][赞][赞][赞]
不变的承诺4738,胖子姓啥啊越听越像我游戏朋友声音[捂脸]
夏雨初晴,[赞]
墨兮♥！,胖子对阿春好，知道心疼老婆[赞][赞][赞]
幻^O^雪683,[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]
User_1577925505306,[赞]
田仁书,[666]
蝴蝶34769,[赞][赞][赞][赞][赞][赞]
🌸胡呆呆的头🍡,[玫瑰]
小浩点,[赞]
快乐每一天00562,[赞][赞][赞][赞]
～浪漫☆樱花～942,[赞][赞]
清清,[赞][赞][赞]
涛👀涛,[赞][赞]
幸福家人32033,[赞]
桂方,[赞][赞][赞][赞][赞]
娃哈哈,[赞][赞][赞][赞][赞][赞]
快手用户1639221252592,胖子的心还好[赞][赞][玫瑰][玫瑰][爱心][爱心]
开心就好79364,[赞][赞][赞]
好好说,[爱心]
匡爱珍,[赞][赞][赞]
快乐燕子,[赞]
🌹小妍（՞•Ꙫ•՞）,[赞][赞][赞]
枫叶28847,[赞][赞]
liujunhua凝琪,"胖子回来了，阿春都
用干活了"
永远幸福54467,[赞][赞][赞][赞][666][666][666]
更新,还是喜欢以前的阿春
快手用户1631647440345,[赞]
卿心365,[玫瑰][玫瑰][玫瑰][玫瑰]
刘小容647,[赞]
User_1579876856780,[赞][赞]
潇洒的微笑005,[赞][赞]
柠檬不檬,[赞][赞]
蒙山仙茶,[赞][赞][爱心]
袁素英329,[赞][赞][赞][赞]
刘彬4482,@很好[赞][赞]
荏苒冬春去，孤芳不自赏,找男朋友这么容易，老高呢？
朱洪,[玫瑰]
山居艳子,[玫瑰][玫瑰]
天天快乐,[玫瑰][玫瑰]
钟爱玲＆圆,[赞][赞][赞][玫瑰][玫瑰][玫瑰]
浩荣,[赞]
惜缘爱一生,[赞][赞][赞][赞][赞][赞]
happy＠,[玫瑰][玫瑰][赞][赞]
向往未来,[玫瑰]
刘凤莲487,[赞][赞][赞][赞][赞][赞][赞]好丈夫
客舟听雨945,[赞][赞]
平常心99663,你心痛他，他心痛你，这才是双赢
yes44309,[666][666][666][666][666]
宁晨玉琴,[捂脸][捂脸][捂脸]
☀翩翩少年,[捂脸]
鞠 祎 琳¹,[赞][赞][赞]
飘絮,老高是对阿春越来越好了
号轩，……,[赞]
User_1594884265094,[赞][赞][赞]
严选好物分享,[玫瑰]
🍀难  以🌴释怀🍁,@[火][火][火]
叶孑,[玫瑰][玫瑰]
上师你好,[赞][赞][赞]
刘大嫂853,[赞]
香20600,[赞][赞]
是心糖呀,[666]
我是吴梦瑶,手机亮了吗
阳光灿烂13482,[赞][赞][赞][赞][赞][赞]
花开花落2998,[赞][赞][赞]
王均明388,[赞][赞][赞][爱心][爱心][爱心][玫瑰][玫瑰][玫瑰]
珍惜,[玫瑰]
秀,[赞][赞][赞][赞][赞]
无聊57759,[玫瑰][赞][爱心]
liuwei,[玫瑰][玫瑰][玫瑰][玫瑰]
秀秀72477,[赞]
微微一笑48566,[赞]
雨后3157,[666][666][666][666][666][666]
科锦未来可期。,[赞][赞]
兰*^_^*轩,[赞]
快手用户1647133907935,[爱心][爱心]
青橙00877,[赞]
不离不弃54778,[赞]
梁云517,[赞]
幸福的甜蜜060,[爱心][爱心][爱心][爱心]
琼老大644,[赞][赞][赞]
腾飞,[赞]
快手用户1646032730567,[赞]
啊祥服装之家,我们家一年四季都是我做饭
啊祥服装之家,这男的[优秀][优秀][优秀]
开心快乐69214,[赞][赞][赞][赞][赞][赞]
手可摘星辰,[赞]
。删除過往～,上次是那个男人，这次是这个男人
芮雪434,[赞][赞]
〆顾初,[笑哭]
dhhd,[赞]
天天好心情06611,[赞]
晓斌1846,[赞][赞][赞]
一佛成天,😂
快手用户1668288108193,[玫瑰][玫瑰][玫瑰]
香77273,[赞][赞][赞]
快乐天使77697,羡慕你有这样的老公[玫瑰]
佰纳海川003,[爱心]
User_1580655367432,[赞]
晴空万里02529,[666]
珍惜缘分9001,[赞][赞]
清风63045,[火]
五月的花844,[龇牙][龇牙][龇牙][龇牙][龇牙]
我讨厌不回信息的人,[玫瑰][玫瑰][玫瑰][玫瑰]
海洋24330,[玫瑰][玫瑰][玫瑰]
十里春风不如您301,[玫瑰][玫瑰][玫瑰]
自然74638,[赞][赞][赞]
我中771,[龇牙][龇牙][龇牙][龇牙][龇牙][龇牙][赞][赞][赞][赞][赞][赞]
🎐蓝天白云🎐879,[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]
希望未来幸福860,[玫瑰][玫瑰]
杨哥,[赞][赞][赞]
阿会7315,阿春，你的胖子对你很好啊！
张贵宣,[赞]
付琼290,[赞][赞][赞]
碧绿芬芳,[赞][赞][赞][赞]
莫名,[玫瑰][玫瑰][玫瑰]
梦中情.wap.,[666][666][666]
Lqunyu.,[赞][赞][赞]
快手用户1652535282701,[赞][我爱你][比心][右拳]
一帆风顺90309,[赞][赞][赞][赞][赞]
无名49401,福气好
忙到什么时候,[赞][赞][赞]
浅柠半夏🍀🍀🍀🍀,[赞]
一帆风顺00005,真幸福[赞][赞][赞][赞]
孤单4542,[赞][赞][赞][赞]
做好自己💁031,[捂脸]
凤姐,[赞][赞]
女92990,[666][666][666][666][666][666]
茜4826,浙江男人都勤劳的
飞哥80211,没有以前拍的有意思了，男人特别假
依妮，,一天直播卖货，哪儿用的着找工作，[捂脸]
孔德珍,[捂脸][捂脸][捂脸]
子轩48566,[赞]
欣欣70089,[赞]
翰墨漂香,有点不真实[捂脸][捂脸]
晏二姐,[玫瑰][666][666][666][666][666]
世勋是我男神,[赞][赞][赞][赞][玫瑰][玫瑰][玫瑰]
Stephen1229,[捂脸]
一一,[赞]
看似有个家736,[赞][赞]
随意70249,[赞][赞][赞][赞]
依然34356,变得越来越夸张了，能不能好好按照平淡生活来拍
广汉市豪门机面厂,[玫瑰]
平安00109,[赞][赞][赞][赞][赞][赞][赞]
全家平安是福,是个好男人[赞][赞][赞]
彭波,[赞][赞][赞][赞]
人活着开心,很好
快手用户1636235147957,[赞][赞]
初次飘雪,[赞][666]
兰花,[玫瑰]
梅子48462,[玫瑰]
☆春暖花開♀,[右哼哼]
宇桐非254,[玫瑰][玫瑰]
User_1579912438472,人家浙江人说话就是这样，阿春给你老公点赞[赞][赞][赞][赞]
忆苦思甜8372,[哼]
春燕,[玫瑰]
夕阳红。,[扎心][扎心][扎心][扎心][扎心][扎心][扎心][扎心][扎心][扎心][扎心][扎心]
徐尚容,[赞]
兰庭,[赞][赞][赞][赞]
已经对你没有信心了,[赞]
。33051,[赞][赞]
兵兵7938,阿春挺幸福
a81469,[666][666][666][666][666][666][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]
平凡人生^ω^421,这两个人太好了
岳岳,[赞][赞][赞]
淑,[爱心]
刚刚,[666]
梦81111,好男人
春暖花开,[赞][赞][赞][赞]
李楠,[赞][赞][赞]
文文43261,[赞]
快乐新华609,@[666][666][666][赞][赞][赞]
美丽的春天,[赞][赞][赞]
酌情620,胖子是个好男人呢[赞]
幼稚园的菇娘,[赞][赞][赞][赞][赞][赞][赞][爱心][爱心][爱心][爱心][爱心]
陈保粮,[赞][赞][赞]
文德菊,[赞][赞][赞][赞][赞]
花开花落64368,[色][赞]
若渺,[赞][赞][赞]
顺天869,[赞][赞]
希望明天会更好4178,@[赞]
顾冉呐,[星星眼][星星眼][星星眼]
琼芳,好老公啊！[赞][赞][赞]
🌷看淡🌺人生🌸,[赞][赞][赞][赞][赞]
〈仰望幸福,[玫瑰][玫瑰][玫瑰]
开心就好了吧，对吧,挺好的
孔祥群468,[赞][赞][赞]
快手用户1631569155918,@[爱心][爱心][爱心][爱心]
ღ᭄ꦿ为了生活加油⁵²º,我发现了一个问题，就是所有拍美食短视频的用的菜刀都是这种，是不是这种菜刀真的很好用啊？
清楚tdcg,[赞][赞][赞][玫瑰][玫瑰][玫瑰]
夏天19990,[赞][赞][赞][赞][赞]
毛毛,[火][火][火][火][火]
彬哥,[赞][赞][赞][赞][赞][赞][赞]
小英87114,[爱心][爱心][爱心][玫瑰]
路香芬,[爱心][爱心][爱心]
莲2066,阿春现在享福了哦，胖子老公真贤惠啊[赞][赞][赞][捂脸][捂脸]
逗爷693,阿春以前老公不是老高吗？怎么又多了胖子呢
tws,[赞]
tws,[赞]
陈,@[666][666][666]
从天而降,胖的男人心好关心人
淡淡の、清香15204,[赞][赞][赞][赞][赞][赞]
廖继英817,@[赞][赞][赞][爱心][爱心][爱心][玫瑰][玫瑰][玫瑰]
菊62072,[玫瑰]
山清水秀87465,[玫瑰]
我的精力就那么些,[赞][赞]
王红梅,[赞][赞][赞][赞]
遥远的天空807,[龇牙]
黄明英419,[赞][赞][赞]
菲常爱音乐,[赞]
青草2111,[赞][赞]
心如止水52512,[玫瑰][玫瑰][玫瑰]
农村小妹☞苏妹儿,不带手套[捂脸]
可可相思豆,[赞]
尚为英,[赞][赞][赞][赞][赞][赞][赞]
红牡丹7310过,[赞][赞][赞][赞][赞][赞][爱心][爱心][爱心][爱心][爱心]
欧建荣,[赞][赞]
神密人,[赞]
干惠虔,[火][666][玫瑰]
谁懂我心&192,好羡慕[666]
心如止水09984,[烟花]
明天会更好10157,[捂脸]
孜孜不倦🌙✨⚡🌹🌼🎄,[爱心]
小云云7604,[赞]
飄落的楓葉343,[赞][赞][赞]
增先718,[玫瑰][赞]
OlNFUJU雪儿,[火][火][火][火][火]
段姐养猪,[赞][赞][赞][赞][赞]
庞春连341,[玫瑰][玫瑰][玫瑰]
会……心,[赞]
敏35699,[赞][赞][赞][赞]
杨杨,[赞][赞]
红尘有你,[赞][赞][赞]
花香77505,[赞]
歲月、靜好769,文案越来越像小春花了
User_1589452496607,[玫瑰]
黄蓉3472,[赞][赞][赞][玫瑰][玫瑰][玫瑰]
是多余ya,太美了
希望86677,[赞][赞][赞][赞][赞][赞][赞][赞]
心愿51311,[赞]
浪漫小熙&,凡事不能只看表面，可能是以前对她不好，现在后悔了在改才想追她回来复婚
小芳65667,[赞][赞]
圈圈⭕,[赞][赞][赞][赞][赞][赞][赞]
一颗心陪你飘到天涯和海角,阿春可以开饭店
秀英,[赞]
User_1557302995946,[赞][赞][赞]
笑口常开57653,胖子也体贴人[赞]
红红70773,嘴硬心软
轻尘烟云,[赞][赞][赞][赞][赞][赞]
香香72274,[赞][玫瑰]
李桂珍,[爱心][爱心]
赖维学,[赞][赞][赞][赞]
星空04316,胖子人还不错[赞][赞][赞]
Coolwoman,[赞][赞][赞][爱心][爱心][爱心][哦][哦][哦]
尽心尽力4670,[玫瑰]
彩彩062,[赞][赞][赞]
明天更好,[爱心]
柳絮花飞（逗味蛋糕）,[666][666][666][666]
老八,[哦]
蒙姐~故事会,[赞][赞][赞]
希望每天都要有好运连连…,我也是真正的好多年都没有工作了，也和社会脱节了……你们还能拍视频直播，我啥都不会……
顺其自然80577,[赞][赞]
刺猬1504,[赞]
时光一眨眼608,[赞][赞]
缘分00567,阿春挺好的
幸福点,[玫瑰][玫瑰][玫瑰]
安芬324,[捂脸][捂脸][捂脸]
KKAATTRRQQ,[赞][赞]
伊韵雪舞,[爱心]
新的一年,[赞]
相信自己81959,[玫瑰][玫瑰][玫瑰]
顺其自然96452,[赞][赞]
半只小藏,[赞]
乡村恋情（华美）,[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][赞][赞][赞][赞][赞]
快手用户1627529695502,[赞]
太阳97075,[666][666][666][666]
User_1612330182268,[赞][赞][赞]
徐徐微风,[玫瑰][玫瑰][玫瑰]
黄小姐,[赞]
玫瑰花,拿两个手机哪一个错[捂脸][捂脸][捂脸]
陈玉兰1263,阿春的老公太好了吧[赞][赞][赞]
百合77208,[赞][赞][赞][赞]
兰色的梦,勤快[玫瑰]
七七玲子,[赞][赞]
七七玲子,[玫瑰]
雨,[赞][赞][赞][赞]
User_1569477222373,[赞]
cloud''.,[星星眼][星星眼][星星眼]
回忆,[赞][赞][赞][赞][玫瑰][玫瑰]
刘姐84660,[赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞]
流星雨23194,[捂脸][捂脸][捂脸][捂脸][捂脸][捂脸][捂脸]
相逢是缘13436,[666][666][666]
User_1578485002627,[赞]
樱花梦8020,[玫瑰]
听、这一季雨落653,[赞][赞][赞]
陈孝兰,[欢迎]
李国蓉319,@[赞][赞][玫瑰]
笑开心56844芳家军,真是好老公[赞][赞]
缘来是你,[赞][赞][赞]
一生平安69960,[赞]
蝴蝶兰的美706,[玫瑰][玫瑰][玫瑰][赞]
平安快乐82317,胖子还是会关心阿春
顺其自然02896,不喜欢你们的视频了
蝶蜻花语626,[玫瑰]
君子兰67889,被宠的女人
研希,放这么多糖
User_1580103542993,[赞][赞][赞][赞][赞]
幸福一家人83264,这才是个好男人[爱心][爱心][爱心][爱心][赞][赞][赞][赞]
周启秀570,[玫瑰][玫瑰][玫瑰][玫瑰][柴犬]
银银0226,[赞][赞][赞][赞][笑哭][笑哭][笑哭][笑哭]
人生如梦54272,[赞][赞][赞]
兴荣9612,你真有福[赞][赞][赞][666][666]行了好老公[666]
User_1618017536502,[玫瑰][玫瑰][玫瑰]
向云琼879,[666][666][666][赞][赞][赞][福字][福字][福字]
ꕥ᭄饿梦已醒ꦿঞ🕊,就不能好好说话
✨💦缘💦份✨,[笑哭]
欢乐无比477,@[玫瑰]
花开花落01931,好男人
我的温暖留给家人,[666][666][666][666]
别忘了,[玫瑰]
平安,这个男人真好
子潇萌子,[赞][赞]
温馨与甜蜜491,这个老公好[赞]
佳音,煮哪么多肉吃得完吗
榕绒029,演戏，不好看了
姐就是规矩👑女王心,胖子真好[赞][赞][赞]
晓晓,@[玫瑰][玫瑰]
陈建华1982,[玫瑰]
飞扬,你家好穷啊，洗衣机坏了两年了，对打动人心的其实是最平凡真实的生活！
ঞ᭄余生终未归᭄ꦿ้࿐,[玫瑰][玫瑰]
追梦人88459,[玫瑰]
玉绣699,[爱心]
无意识碎片,[玫瑰][赞]
驿寄梅花693,[666][666][666]
春天,这个女人有福气。全天下。好难找这样的男人。为这个男人点赞。女人好命。[龇牙][龇牙][龇牙][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]
真爱永恒42922,[捂脸][捂脸][捂脸]
简单的小幸福710,[汗]
刘荟勤831,一样的男人不错[赞][赞][赞]
农村兵哥（小号）,[赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][666][666][666][666][666][666][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]
邓德杨,[赞][赞][赞][赞][赞][赞]
侯伟,胖子还是不错的！就是不会好好说话！
随风而去,[色][色][色][色][色][色][色][色][色]
微风细雨6359,[赞][赞][赞][玫瑰][玫瑰][玫瑰]
yang,[赞]
明月,胖子很不错了，里外都忙得不停，生活中就是要有这样的男人[赞][赞][赞][玫瑰]
快手用户1672909989263,[赞][赞][赞][玫瑰][玫瑰]
巧克力^ω^（｡･ω･｡,@[赞][赞][赞]
FUYingMei,[玫瑰][玫瑰][玫瑰][玫瑰]
兰兰99688,胖子对阿春真心好
陈43586,[爱心][爱心][爱心]
幸福05843,[赞][赞][赞][赞]
方玉 🍁,[赞][赞][赞]
易淑群,[赞]
心语ᝰ✘,妹妹去哪了
快乐,[玫瑰][玫瑰][玫瑰]
陌然忆尘176,[玫瑰][玫瑰][玫瑰][玫瑰]
蛤花,[捂脸][捂脸]
彬彬6114,[玫瑰]
锦绣兰花,胖子虽然不怎么会说话，但还是很会心疼人的，希望你们越来越幸福。[赞][赞][赞][赞][赞]
快手用户1633135403714,生活有这样的老公真幸福，希望不是为了拍视频。
豪儿,[赞][赞][赞]
🌼 香830,[玫瑰][玫瑰]
瑲茕,[玫瑰]
快手用户1637646327321,[赞][玫瑰][玫瑰]
AAAAAA周先生,[赞]
冰水,[火][火][火][赞][赞][赞][赞]
零度,[666][666]
本来袁浅  奈何琴深,阿春同款西装
开心果02453,[玫瑰][玫瑰][玫瑰][玫瑰]
心❤️涵意冷,偷偷摸摸买洗衣机去了
释怀39227,@[赞][赞][赞]
天应遂我愿,剧情而已
🤘🤘🖕🖕✋✋✋,他们不是离婚了吗…
秀57735,[666][666][666]
三姐76950,[赞][赞][赞]
爱自己,[666][赞][玫瑰]
小王嬢嬢,[赞][赞][赞][玫瑰][玫瑰][玫瑰]
芬09539,[赞][赞][赞]
樱玖♡̶,[666]
春夏秋冬27938,还是之前和琴琴一起拍的美食视频好
快手用户1646280547107,[赞]
缘梦02102,[666]
友哥，这是孙子的头像,[赞][赞][赞]
平安是福07760,[赞][赞][玫瑰][玫瑰][玫瑰]
L L,[赞]
家和万事兴,胖子就是不好好说话，这样说话不爱听
黄丽霞女仕,好幸福啊[赞][赞][赞][赞]
改变命运,又换老公了
明天会更好74217,[赞][赞][赞]
平安是福03140,[龇牙]
秀秀06641,[赞][赞]
好人一生平安:池世群,[赞][赞][赞]
水晶之恋唯一,[玫瑰][玫瑰][玫瑰]
柠檬&&,[火][火]
平淡人生06639,[赞][赞]
DJ,[赞][赞][赞][赞]
God loser.13,[玫瑰][玫瑰][玫瑰]
天使的眼泪436,[赞]
罗带同新,这才是好男人[赞]
小火苗,[抱抱][抱抱][抱抱]
留不住的岁月146,[赞][玫瑰][玫瑰]
妮妮宝贝们呀,老婆？[龇牙]
水晶46981,好丈夫[赞]
顺其自然,好假
王群先（鲜肉）,[赞][赞][赞][爱心][爱心][爱心]
User_1607481438087,[赞]
兰姐,[赞][赞][赞][赞][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]
hoxiaoling,[666]
若不爱请遗弃！,几个老公？
开心就好60735,[赞]
希望每天都要有好运连连…,@小青袭击你
淡然若水900,[赞]
"*`、果冻ˇ,🦁",那么好之前为什么要离，没话题了吗？
辣妈89790,[赞][赞][赞]
一生相伴63615,拍视频就花不完的钱，还上什么班
梅96948,[玫瑰]
快手用户1634878606670,听到胖子说“你做的饭能吃吗？”感觉真的是剧本了。阿春和琴琴在一起时天天做美食，编剧忘了？
梅姐53051,[祈祷]
相逢是缘,[赞]
微微晨风,[捂脸]
小米辣🍎,这五花肉太肥了[哭笑]
快手用户1658137182936,[666][666]
不明白708,[火]
魏育兰712,[赞][赞]
魏育兰712,[赞][赞][赞]
张淑芳5315,[赞][赞][赞][赞]
涛声依旧,你们家琴琴去哪里了？
玫瑰21423,[赞]
User_1594723788998,家家都有一本难念的经，做好自己才是真正的好！[赞][赞][赞]
yy75279,[赞][赞][赞]
米拉（江枫家超管）,[赞]
独立3555,@[赞][赞][赞][赞][赞][赞]
琴中古曲是幽兰160,@[赞][赞]
陈秀容362,:[赞]:[赞]:
mYY星月,看到好男人都是别人家的
路边的小疯子,[玫瑰]
老大,[赞]
💘余生ᝰ随心🥀,[赞]
映阳天,[玫瑰]
芬芳 💝018,[赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞]
abby,[赞][赞][赞]
文琴345,[赞][赞][赞][赞]
我就是我,[捂脸]
孔9073,[赞][赞][赞][赞][优秀][优秀][优秀]
幸福一生🌸,[爱心]
英53497,[赞]
如玉似锦,[赞][赞][赞][赞][赞]
飞翔,[赞][赞][赞][赞][赞][爱心][爱心][爱心]
好运来94117,[奸笑]
美好的未来0338,[赞][赞]
User_1621231919367,[赞][赞][赞]
依赖.伱,妹妹去哪了
静怡,[玫瑰][玫瑰]
李,[赞][赞][赞][玫瑰][玫瑰]
芳姐3135,[火][火][火][赞][赞][赞]
简简单单,[爱心][火][666][玫瑰]
辛运草周周（ZR）,[赞]
神经蛙30885莉姐,[赞][赞][赞]
E78353,去买洗衣机
曾鸿春020,[爱心]
火凤凰35005,[赞][赞][赞][赞][欢迎]
明天会更好88921,[赞][赞]
米可,[玫瑰][玫瑰]
桉桉专卖铺子,[火][火][火][火]
月月,[玫瑰]
飘雪盲人,[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]
一天又一天😆541,[赞][赞][666][666]
秦霜822,[玫瑰]
静静煕煕150,[666][赞][赞]
刘荣,[赞][赞]
杏姐21,自从来了胖子就不喜欢看你这个视频了
摇摇车,[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][赞][赞][赞][赞][赞][赞][赞]
笑脸常开,[赞][赞][赞]
忘忧草76932,[赞][赞][赞][赞][赞][赞]
忘掉   ，回憶,[玫瑰]
快手用户1634358672536,[玫瑰][玫瑰]
凤儿9475,[玫瑰]
秀丽22279,你好[玫瑰]
ff❤️💙💜,好假
开心一百,[赞][赞][赞]
周群413,小妹这就是幸福[赞][赞][赞]😁
爱很美,[火]
森林07894,[赞][赞][赞]
Yeah~525,[赞][赞]
开心一天9502,[赞][赞][赞]
莉莉29480,[赞][赞]
单💝身💗💞 ∧_,[爱心]
贵了,[玫瑰]
快手用户1648110360226,[跪下][跪下][跪下][跪下]
静静爱漫剪头像,@[赞][赞][赞]
白粥986,演
春天31537,[哼]
金/鑫.🍼,[赞][赞]
秦良蓉,[赞][赞][赞]
啊波7227,做了一天工，衣服怎么一点都不脏了。[疑问]
yin6899,[666]
温馨的港湾3148,[赞][赞][赞][爱心][爱心][爱心][玫瑰][玫瑰][玫瑰]
一帆风顺06376,越来越不好看了[捂脸]
兜兜,[爱心]
集美【美甲 美睫 纹绣】,[龇牙]
心意,[火][火]
花。,[呆住]
花。,[委屈]
诏义,[赞]
六月,[赞]
月嫂-程米果木王子,[赞][赞][赞]
再度重逢007,[呆住]虽然是好老公？说话语句那么重
人生如梦77388,我也不喜欢胖子说话的语气
婉猪776,[爱心]
静待HK597,[赞][赞]
岁月静好85896,[赞]
云燕9425,[赞][赞][赞]
🌺爱你一生🌺嘟嘟,早上好老乡妹妹[赞][赞][赞][赞][赞][赞]
夜浪风明,[赞][赞][赞][赞][赞][赞][赞][赞]
暴风雨的前夕,好
陈忠宇568,[龇牙][龇牙][龇牙]
章五孃,[赞][赞][赞][赞][赞][赞]
思念.💖708,真的有这么好吗？
兰兰58400,[赞]
韩长风,骗子
潇洒哥46794,[玫瑰]
老姜62913,[赞]
咫尺天涯,[玫瑰]
快乐新华717,@胖子[666][666][666][赞][赞][赞]
小雪儿181,[赞]
雾里看花,[赞][赞]
阳光灿烂,[火]
芳姐82605,[赞][赞]
淋湿ᵈᵉʳ小熊_.,为胖子点赞[赞][赞][赞][赞]
艾兰,[赞]
李成君027,[赞][赞]
开心就好689,胖子跟阿春说话，如果换一种说话方式，那样，阿春心里就更舒服了
芳姐（๑°3°๑）,[赞][赞][赞][赞][赞][赞]
罗英,[玫瑰]
刘闽景观防腐木工程,[赞][赞][赞][赞][赞]
施宝宝呀,[赞]
User_1568588691127,胖子真不不错。
编号：百事可乐,[赞][赞][赞][赞]
＠星星之火＠033,[666][玫瑰]
三缺一,[赞]
快手用户1642914536910,[赞]
吴长秀,[爱心]
落幕时,[赞][赞][赞][赞][赞]
岁月静好，勿扰,[赞][666]
🍓如燕🇨🇳,[666][666][玫瑰][玫瑰][玫瑰]
雨季,[爱心][爱心][爱心][爱心][爱心]
合川爱川,[666]
爱的地点😜,[比心]
向胜容,[赞][赞][赞][赞]
受伤的心已碎066,[赞]
愿时光会倒流就好你好,[赞]
胡芳兰627,这老公还可以嘛，知道心疼老婆[赞][赞][赞]
💞꧔ꦿ忘了᭄꧔ꦿ᭄💞,[赞][赞][赞]
梅花堡主,[赞][赞][赞]
🎶 半生缘🎶,以前阿春和琴琴拍视频的时候，都是阿春保护琴琴，所有事都自己做了，现在阿春有老高这个男人照顾了，阿春也成小女人了[奸笑][奸笑][奸笑]
大萝卜,[赞][赞][赞][赞][赞][赞]
快手用户1650436766639,[666][666][666][666][666][666][666]
123456789,[呆住][呆住]
快手用户1650436766639,[赞][赞][赞][赞][赞][赞][赞][赞]
叶子08297,[火]
吉祥如意,[火]
🌿 🍀 咎  由  自  取,[赞][赞][赞]
最美的相遇,[666][666][666]
逸梦|°з°|,[火][火][火][火][火][火][火][火][火][火][火][火]
